process,time,rss,used,available,percent,event
mp_households_5, 16/05/2021 18:33:02, 10.99, 25.08, 87.83, 29.0%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.interaction_utilities
mp_households_0, 16/05/2021 18:33:02, 10.97, 24.87, 88.03, 28.8%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.interaction_utilities
mp_households_10, 16/05/2021 18:33:02, 10.94, 24.85, 88.06, 28.8%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.interaction_df
mp_households_9, 16/05/2021 18:33:02, 10.95, 24.85, 88.05, 28.8%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.sample_counts
mp_households_11, 16/05/2021 18:33:02, 10.92, 24.93, 87.98, 28.9%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.interaction_utilities
mp_households_12, 16/05/2021 18:33:02, 11.10, 24.95, 87.95, 28.9%, school_location.i1.logsums.highschool.compute_logsums.simple_simulate_logsums.eval_nl_logsums.del.raw_utilities
mp_households_5, 16/05/2021 18:33:02, 10.99, 24.25, 88.65, 28.3%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.interaction_df
mp_households_15, 16/05/2021 18:33:02, 11.02, 24.26, 88.65, 28.3%, school_location.i1.logsums.highschool.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.raw_utilities
mp_households_10, 16/05/2021 18:33:02, 10.94, 25.01, 87.90, 28.9%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.sample_counts
mp_households_12, 16/05/2021 18:33:02, 11.10, 24.37, 88.53, 28.4%, school_location.i1.logsums.highschool.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.logsums
mp_households_5, 16/05/2021 18:33:02, 10.99, 24.42, 88.49, 28.5%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.sample_counts
mp_households_0, 16/05/2021 18:33:02, 10.97, 24.42, 88.48, 28.5%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.interaction_df
mp_households_11, 16/05/2021 18:33:02, 10.92, 24.43, 88.48, 28.5%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.interaction_df
mp_households_0, 16/05/2021 18:33:02, 10.97, 24.30, 88.60, 28.4%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.sample_counts
mp_households_10, 16/05/2021 18:33:02, 10.94, 24.35, 88.56, 28.4%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.sample_counts
mp_households_9, 16/05/2021 18:33:02, 10.95, 24.38, 88.52, 28.4%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.interaction_utilities
mp_households_11, 16/05/2021 18:33:02, 10.92, 24.41, 88.49, 28.5%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.sample_counts
mp_households_9, 16/05/2021 18:33:02, 10.95, 24.43, 88.48, 28.5%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.padded_utilities
mp_households_12, 16/05/2021 18:33:02, 11.02, 24.42, 88.48, 28.5%, school_location.i1.logsums.highschool.compute_logsums.simple_simulate_logsums.eval_nl_logsums.del.nested_exp_utilities
mp_households_13, 16/05/2021 18:33:02, 10.97, 24.43, 88.48, 28.5%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.interaction_utilities
mp_households_5, 16/05/2021 18:33:02, 10.99, 24.45, 88.45, 28.5%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.sample_counts
mp_households_9, 16/05/2021 18:33:03, 10.95, 24.46, 88.45, 28.5%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.utilities_df
mp_households_0, 16/05/2021 18:33:03, 10.97, 24.48, 88.43, 28.5%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.sample_counts
mp_households_10, 16/05/2021 18:33:03, 10.94, 24.48, 88.43, 28.5%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.interaction_utilities
mp_households_10, 16/05/2021 18:33:03, 10.94, 24.55, 88.36, 28.6%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.padded_utilities
mp_households_9, 16/05/2021 18:33:03, 10.95, 24.70, 88.20, 28.7%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.padded_utilities
mp_households_10, 16/05/2021 18:33:03, 10.94, 24.69, 88.21, 28.7%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.utilities_df
mp_households_13, 16/05/2021 18:33:03, 10.97, 24.82, 88.09, 28.8%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.interaction_df
mp_households_11, 16/05/2021 18:33:03, 10.92, 24.85, 88.06, 28.8%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.sample_counts
mp_households_5, 16/05/2021 18:33:03, 10.99, 24.85, 88.06, 28.8%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.interaction_utilities
mp_households_5, 16/05/2021 18:33:03, 10.99, 24.94, 87.97, 28.9%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.padded_utilities
mp_households_9, 16/05/2021 18:33:03, 10.95, 24.78, 88.13, 28.7%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.probs
mp_households_14, 16/05/2021 18:33:03, 12.09, 24.39, 88.52, 28.4%, school_location.i1.sample.gradeschool.interaction_sample.chunk_1.add.interaction_df
mp_households_5, 16/05/2021 18:33:03, 10.99, 24.39, 88.51, 28.4%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.utilities_df
mp_households_13, 16/05/2021 18:33:03, 10.97, 24.39, 88.51, 28.4%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.sample_counts
mp_households_0, 16/05/2021 18:33:03, 10.97, 24.40, 88.50, 28.5%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.interaction_utilities
mp_households_12, 16/05/2021 18:33:03, 10.95, 24.44, 88.46, 28.5%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.interaction_df
mp_households_0, 16/05/2021 18:33:03, 10.97, 24.45, 88.45, 28.5%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.padded_utilities
mp_households_0, 16/05/2021 18:33:03, 10.97, 24.55, 88.35, 28.6%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.utilities_df
mp_households_10, 16/05/2021 18:33:03, 10.94, 24.74, 88.17, 28.7%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.padded_utilities
mp_households_11, 16/05/2021 18:33:03, 10.92, 25.04, 87.87, 29.0%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.interaction_utilities
mp_households_9, 16/05/2021 18:33:03, 10.95, 25.09, 87.81, 29.0%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.utilities_df
mp_households_11, 16/05/2021 18:33:03, 10.92, 25.14, 87.76, 29.0%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.padded_utilities
mp_households_10, 16/05/2021 18:33:03, 10.94, 25.20, 87.71, 29.1%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.probs
mp_households_5, 16/05/2021 18:33:03, 10.99, 25.18, 87.73, 29.1%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.padded_utilities
mp_households_11, 16/05/2021 18:33:03, 10.92, 25.21, 87.70, 29.1%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.utilities_df
mp_households_13, 16/05/2021 18:33:03, 10.97, 25.33, 87.57, 29.2%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.sample_counts
mp_households_0, 16/05/2021 18:33:03, 10.97, 25.36, 87.54, 29.2%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.padded_utilities
mp_households_5, 16/05/2021 18:33:03, 10.99, 25.03, 87.88, 29.0%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.probs
mp_households_0, 16/05/2021 18:33:03, 10.97, 25.07, 87.83, 29.0%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.probs
mp_households_12, 16/05/2021 18:33:03, 10.95, 25.17, 87.74, 29.1%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.interaction_utilities
mp_households_10, 16/05/2021 18:33:03, 10.94, 25.20, 87.71, 29.1%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.utilities_df
mp_households_3, 16/05/2021 18:33:03, 11.14, 25.15, 87.76, 29.0%, school_location.i1.logsums.highschool.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.nested_exp_utilities
mp_households_11, 16/05/2021 18:33:03, 10.92, 25.15, 87.76, 29.1%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.padded_utilities
mp_households_13, 16/05/2021 18:33:03, 10.97, 25.23, 87.68, 29.1%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.interaction_utilities
mp_households_13, 16/05/2021 18:33:03, 10.97, 25.28, 87.62, 29.2%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.padded_utilities
mp_households_5, 16/05/2021 18:33:03, 10.99, 25.34, 87.57, 29.2%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.utilities_df
mp_households_11, 16/05/2021 18:33:03, 10.92, 25.36, 87.55, 29.2%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.probs
mp_households_0, 16/05/2021 18:33:03, 10.97, 25.36, 87.54, 29.2%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.utilities_df
mp_households_13, 16/05/2021 18:33:03, 10.97, 25.37, 87.54, 29.2%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.utilities_df
mp_households_12, 16/05/2021 18:33:03, 10.95, 25.56, 87.34, 29.4%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.interaction_df
mp_households_9, 16/05/2021 18:33:03, 10.95, 25.72, 87.19, 29.5%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.positions
mp_households_12, 16/05/2021 18:33:03, 10.95, 25.81, 87.10, 29.6%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.sample_counts
mp_households_9, 16/05/2021 18:33:03, 10.95, 25.83, 87.07, 29.6%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.rands
mp_households_3, 16/05/2021 18:33:03, 11.08, 26.14, 86.77, 29.9%, school_location.i1.logsums.highschool.compute_logsums.simple_simulate_logsums.eval_nl_logsums.del.raw_utilities
mp_households_11, 16/05/2021 18:33:03, 10.92, 25.85, 87.06, 29.6%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.utilities_df
mp_households_3, 16/05/2021 18:33:03, 11.08, 25.94, 86.96, 29.7%, school_location.i1.logsums.highschool.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.logsums
mp_households_13, 16/05/2021 18:33:03, 10.97, 25.98, 86.93, 29.7%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.padded_utilities
mp_households_10, 16/05/2021 18:33:03, 10.94, 26.00, 86.91, 29.7%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.positions
mp_households_9, 16/05/2021 18:33:03, 10.95, 26.02, 86.89, 29.8%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.probs
mp_households_10, 16/05/2021 18:33:03, 10.94, 26.10, 86.81, 29.8%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.rands
mp_households_12, 16/05/2021 18:33:03, 10.95, 26.09, 86.81, 29.8%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.sample_counts
mp_households_9, 16/05/2021 18:33:03, 10.95, 26.19, 86.72, 29.9%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.choices
mp_households_13, 16/05/2021 18:33:03, 10.97, 26.33, 86.57, 30.0%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.probs
mp_households_0, 16/05/2021 18:33:03, 10.97, 26.73, 86.17, 30.3%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.positions
mp_households_0, 16/05/2021 18:33:03, 10.97, 26.82, 86.09, 30.4%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.rands
mp_households_5, 16/05/2021 18:33:03, 10.99, 26.82, 86.08, 30.4%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.positions
mp_households_10, 16/05/2021 18:33:03, 10.94, 26.88, 86.03, 30.4%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.probs
mp_households_5, 16/05/2021 18:33:03, 10.99, 26.91, 85.99, 30.5%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.rands
mp_households_12, 16/05/2021 18:33:03, 10.95, 26.92, 85.99, 30.5%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.interaction_utilities
mp_households_12, 16/05/2021 18:33:03, 10.95, 26.64, 86.27, 30.3%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.padded_utilities
mp_households_10, 16/05/2021 18:33:03, 10.94, 26.63, 86.27, 30.3%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.choices
mp_households_12, 16/05/2021 18:33:03, 10.95, 26.47, 86.43, 30.1%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.utilities_df
mp_households_3, 16/05/2021 18:33:03, 11.00, 26.47, 86.44, 30.1%, school_location.i1.logsums.highschool.compute_logsums.simple_simulate_logsums.eval_nl_logsums.del.nested_exp_utilities
mp_households_13, 16/05/2021 18:33:03, 10.97, 26.51, 86.40, 30.1%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.utilities_df
mp_households_0, 16/05/2021 18:33:03, 10.97, 26.52, 86.38, 30.2%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.probs
mp_households_11, 16/05/2021 18:33:03, 10.92, 26.53, 86.38, 30.2%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.positions
mp_households_11, 16/05/2021 18:33:03, 10.92, 26.57, 86.34, 30.2%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.rands
mp_households_5, 16/05/2021 18:33:03, 10.99, 26.58, 86.32, 30.2%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.probs
mp_households_0, 16/05/2021 18:33:03, 10.97, 26.58, 86.33, 30.2%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.choices
mp_households_7, 16/05/2021 18:33:03, 11.14, 26.57, 86.34, 30.2%, school_location.i1.logsums.highschool.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.nested_exp_utilities
mp_households_5, 16/05/2021 18:33:03, 10.99, 26.49, 86.42, 30.1%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.choices
mp_households_12, 16/05/2021 18:33:03, 10.95, 26.49, 86.41, 30.1%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.padded_utilities
mp_households_12, 16/05/2021 18:33:03, 10.95, 26.73, 86.18, 30.3%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.probs
mp_households_11, 16/05/2021 18:33:03, 10.92, 26.86, 86.04, 30.4%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.probs
mp_households_11, 16/05/2021 18:33:03, 10.92, 27.00, 85.90, 30.6%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.choices
mp_households_7, 16/05/2021 18:33:03, 11.09, 27.00, 85.91, 30.5%, school_location.i1.logsums.highschool.compute_logsums.simple_simulate_logsums.eval_nl_logsums.del.raw_utilities
mp_households_12, 16/05/2021 18:33:03, 10.95, 27.27, 85.64, 30.8%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.utilities_df
mp_households_7, 16/05/2021 18:33:03, 11.09, 27.17, 85.73, 30.7%, school_location.i1.logsums.highschool.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.logsums
mp_households_3, 16/05/2021 18:33:03, 10.94, 27.10, 85.81, 30.6%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.interaction_df
mp_households_13, 16/05/2021 18:33:03, 10.97, 26.60, 86.31, 30.2%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.positions
mp_households_13, 16/05/2021 18:33:03, 10.97, 26.70, 86.21, 30.3%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.rands
mp_households_7, 16/05/2021 18:33:03, 11.01, 26.67, 86.24, 30.3%, school_location.i1.logsums.highschool.compute_logsums.simple_simulate_logsums.eval_nl_logsums.del.nested_exp_utilities
mp_households_6, 16/05/2021 18:33:03, 11.15, 26.59, 86.32, 30.2%, school_location.i1.logsums.highschool.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.nested_exp_utilities
mp_households_13, 16/05/2021 18:33:03, 10.97, 26.63, 86.27, 30.2%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.probs
mp_households_13, 16/05/2021 18:33:03, 10.97, 26.64, 86.27, 30.3%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.choices
mp_households_3, 16/05/2021 18:33:03, 10.94, 26.80, 86.11, 30.4%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.interaction_utilities
mp_households_1, 16/05/2021 18:33:03, 11.15, 26.78, 86.12, 30.4%, school_location.i1.logsums.highschool.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.nested_exp_utilities
mp_households_12, 16/05/2021 18:33:03, 10.95, 26.78, 86.13, 30.4%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.positions
mp_households_12, 16/05/2021 18:33:03, 10.95, 26.90, 86.01, 30.5%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.rands
mp_households_6, 16/05/2021 18:33:03, 11.10, 27.06, 85.85, 30.6%, school_location.i1.logsums.highschool.compute_logsums.simple_simulate_logsums.eval_nl_logsums.del.raw_utilities
mp_households_6, 16/05/2021 18:33:04, 11.10, 27.26, 85.65, 30.8%, school_location.i1.logsums.highschool.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.logsums
mp_households_3, 16/05/2021 18:33:04, 10.94, 27.12, 85.79, 30.6%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.interaction_df
mp_households_3, 16/05/2021 18:33:04, 10.94, 27.46, 85.45, 30.9%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.sample_counts
mp_households_12, 16/05/2021 18:33:04, 10.95, 27.75, 85.15, 31.2%, school_location.i1.simulate.highschool.interaction_sample_simulate.del.probs
mp_households_7, 16/05/2021 18:33:04, 10.95, 27.75, 85.15, 31.2%, school_location.i1.simulate.highschool.interaction_sample_simulate.add.interaction_df
